date,product_line,width,height,length_gusset,ship_via,skus,total_quantity,price,material_front_id,material_back_id,num_colors,printing_method,zipper_type,options,customer,salesperson,project,Factory,terms_conditions,item_#,cfmd_skus
Aug 12 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Air,1,100000,0.807,3598163000037650071,3598163000037650071,1,Digital,N/A - N/A,,Heritage Cannabis,Chris Bromley,SecureSlide Quotes,China Boxes 2,"DDP Cust Whse
CR Paper Box, No Insert",QRE-07309-02-1.89x0.87x3.74-AIR,
Aug 12 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Air,1,100000,0.856,3598163000037650071,3598163000037650071,1,Digital,N/A - N/A,Foam Insert,Heritage Cannabis,Chris Bromley,SecureSlide Quotes,China Boxes 2,"DDP Cust Whse
CR Paper Box + Foam insert ",QRE-07309-01-1.89x0.87x3.74-AIR,
Aug 12 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,100000,0.546,3598163000037650071,3598163000037650071,1,Digital,N/A - N/A,,Heritage Cannabis,Chris Bromley,SecureSlide Quotes,China Boxes 2,"DDP Cust Whse
CR Paper Box, No Insert",QRE-07309-02-1.89x0.87x3.74-SEA,
Aug 12 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,100000,0.614,3598163000037650071,3598163000037650071,1,Digital,N/A - N/A,Foam Insert,Heritage Cannabis,Chris Bromley,SecureSlide Quotes,China Boxes 2,"DDP Cust Whse
CR Paper Box + Foam insert ",QRE-07309-01-1.89x0.87x3.74-SEA,
Jul 23 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,100000,0.78,3598163000020543723,3598163000020543723,5,Digital,None - None,,Acorn East,Jordan Weiser,510 Cart SlideSafe AE Global,China Boxes,"DDP Cust Whse

Including plastic insert",QRE-07180-01-1.89x0.87x3.74-SEA,
Mar 25 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,100000,0.811,3598163000020543723,3598163000020543723,4,Digital,None - None,,Buckeye Relief LLC,Ryan Holmes,Buckeye Relief Botanical Vape Box,China Boxes,DDP Cust Whse,QRE-06594-2-1.89x0.87x3.74-SEA,
Mar 25 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,100000,0.874,3598163000020543723,3598163000020543723,4,Digital,None - None,,Buckeye Relief LLC,Ryan Holmes,Buckeye Relief Botanical Vape Box,China Boxes,DDP Cust Whse,QRE-06594-1-1.89x0.87x3.74-SEA,
Nov 27 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,150000,0.61,3598163000037650071,3598163000037650071,4,Digital,N/A - N/A,,Fertin Pharma,Michael Massa,Custom X Small Slide Safe Boxes,China Boxes 2,DDP Cust Whse,QRE-07840-01-1.89x0.87x3.74-SEA,
Nov 27 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,150000,0.678,3598163000037650071,3598163000037650071,4,Digital,N/A - N/A,,Fertin Pharma,Michael Massa,Custom X Small Slide Safe Boxes,China Boxes 2,DDP Cust Whse,QRE-07823-01-1.89x0.87x3.74-SEA,
Mar 25 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,200000,0.797,3598163000020543723,3598163000020543723,4,Digital,None - None,,Buckeye Relief LLC,Ryan Holmes,Buckeye Relief Botanical Vape Box,China Boxes,DDP Cust Whse,QRE-06594-2-1.89x0.87x3.74-SEA,
Mar 25 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,200000,0.826,3598163000020543723,3598163000020543723,4,Digital,None - None,,Buckeye Relief LLC,Ryan Holmes,Buckeye Relief Botanical Vape Box,China Boxes,DDP Cust Whse,QRE-06594-1-1.89x0.87x3.74-SEA,
Nov 27 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,250000,0.607,3598163000037650071,3598163000037650071,4,Digital,N/A - N/A,,Fertin Pharma,Michael Massa,Custom X Small Slide Safe Boxes,China Boxes 2,DDP Cust Whse,QRE-07840-01-1.89x0.87x3.74-SEA,
Nov 27 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,250000,0.675,3598163000037650071,3598163000037650071,4,Digital,N/A - N/A,,Fertin Pharma,Michael Massa,Custom X Small Slide Safe Boxes,China Boxes 2,DDP Cust Whse,QRE-07823-01-1.89x0.87x3.74-SEA,
Jul 23 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,250000,0.677,3598163000020543723,3598163000020543723,5,Digital,None - None,,Acorn East,Jordan Weiser,510 Cart SlideSafe AE Global,China Boxes,"DDP Cust Whse

Including plastic insert",QRE-07180-01-1.89x0.87x3.74-SEA,
Nov 27 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,500000,0.666,3598163000037650071,3598163000037650071,4,Digital,N/A - N/A,,Fertin Pharma,Michael Massa,Custom X Small Slide Safe Boxes,China Boxes 2,DDP Cust Whse,QRE-07823-01-1.89x0.87x3.74-SEA,
Nov 27 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,500000,0.599,3598163000037650071,3598163000037650071,4,Digital,N/A - N/A,,Fertin Pharma,Michael Massa,Custom X Small Slide Safe Boxes,China Boxes 2,DDP Cust Whse,QRE-07840-01-1.89x0.87x3.74-SEA,
Jul 23 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,500000,0.626,3598163000020543723,3598163000020543723,5,Digital,None - None,,Acorn East,Jordan Weiser,510 Cart SlideSafe AE Global,China Boxes,"DDP Cust Whse

Including plastic insert",QRE-07180-01-1.89x0.87x3.74-SEA,
Nov 27 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,1000000,0.59,3598163000037650071,3598163000037650071,4,Digital,N/A - N/A,,Fertin Pharma,Michael Massa,Custom X Small Slide Safe Boxes,China Boxes 2,DDP Cust Whse,QRE-07840-01-1.89x0.87x3.74-SEA,
Nov 27 2024,Slide Safe CR Boxes,1.89,0.87,3.74,Sea,1,1000000,0.655,3598163000037650071,3598163000037650071,4,Digital,N/A - N/A,,Fertin Pharma,Michael Massa,Custom X Small Slide Safe Boxes,China Boxes 2,DDP Cust Whse,QRE-07823-01-1.89x0.87x3.74-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,10000,1.138,3598163000034303213,3598163000034303213,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-02-1.89x0.87x4.50-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,10000,1.094,3598163000034303213,3598163000034303213,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-02-1.89x0.87x4.50-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,10000,1.104,3598163000020543723,3598163000034093552,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-01-1.89x0.87x4.50-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,10000,1.061,3598163000020543723,3598163000034093552,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-01-1.89x0.87x4.50-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,20000,1.071,3598163000020543723,3598163000034093552,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-01-1.89x0.87x4.50-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,20000,1.004,3598163000020543723,3598163000034093552,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-01-1.89x0.87x4.50-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,20000,1.104,3598163000034303213,3598163000034303213,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-02-1.89x0.87x4.50-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,20000,1.035,3598163000034303213,3598163000034303213,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-02-1.89x0.87x4.50-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,30000,1.044,3598163000020543723,3598163000034093552,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-01-1.89x0.87x4.50-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,30000,0.978,3598163000020543723,3598163000034093552,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-01-1.89x0.87x4.50-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,30000,1.071,3598163000034303213,3598163000034303213,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-02-1.89x0.87x4.50-SEA,
May 21 2024,Slide Safe CR Boxes,1.89,0.87,4.5,Sea,1,30000,1.004,3598163000034303213,3598163000034303213,4,Digital,None - None,,Good Day Farm,Nick O’Loughlin,Good Day Vape Box,China Boxes,DDP Cust Whse,QRE-06885-02-1.89x0.87x4.50-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Air,1,10000,1.148,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-03-1.89x2.50x0.87-AIR,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Air,1,10000,1.155,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-02-1.89x2.50x0.87-AIR,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Air,1,10000,1.056,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-01-1.89x2.50x0.87-AIR,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,25000,0.973,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-03-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,25000,0.984,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-02-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,25000,0.875,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-01-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,50000,0.874,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-03-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,50000,0.888,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-02-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,50000,0.796,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-01-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,100000,0.766,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-03-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,100000,0.775,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-02-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,100000,0.699,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-01-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,250000,0.578,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-01-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,250000,0.638,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-03-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,2.5,0.87,Sea,1,250000,0.655,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08499-02-1.89x2.50x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Air,1,10000,1.208,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-03-1.89x3.74x0.87-AIR,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Air,1,10000,1.216,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-02-1.89x3.74x0.87-AIR,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Air,1,10000,1.124,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-01-1.89x3.74x0.87-AIR,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,25000,0.984,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-03-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,25000,1.006,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-02-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,25000,0.897,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-01-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,50000,0.888,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-03-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,50000,0.909,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-02-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,50000,0.817,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-01-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,100000,0.708,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-01-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,100000,0.775,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-03-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,100000,0.794,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-02-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,250000,0.655,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-03-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,250000,0.664,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-02-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,3.74,0.87,Sea,1,250000,0.587,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08498-01-1.89x3.74x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Air,1,10000,1.328,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-03-1.89x4.00x0.87-AIR,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Air,1,10000,1.343,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-02-1.89x4.00x0.87-AIR,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Air,1,10000,1.252,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-01-1.89x4.00x0.87-AIR,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,25000,1.006,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-03-1.89x4.00x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,25000,1.028,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-02-1.89x4.00x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,25000,0.919,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-01-1.89x4.00x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,50000,0.837,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-01-1.89x4.00x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,50000,0.909,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-03-1.89x4.00x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,50000,0.919,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-02-1.89x4.00x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,100000,0.794,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-03-1.89x4.00x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,100000,0.804,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-02-1.89x4.00x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,100000,0.718,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-01-1.89x4.00x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,250000,0.664,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Custom Plastic Insert (Tray Only- No Lid)",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-03-1.89x4.00x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,250000,0.681,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV,Foam Insert",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-02-1.89x4.00x0.87-SEA,
Mar 14 2025,Slide Safe CR Boxes,1.89,4,0.87,Sea,1,250000,0.604,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,"Hot Foil Stamp,Spot UV",Trulieve,Chris Bromley,Trulieve All-in One Vape Packaging ,China Boxes 2,DDP Cust Whse,QRE-08497-01-1.89x4.00x0.87-SEA,
Jan 13 2025,Slide Safe CR Boxes,1.93,0.91,3.7,Sea,1,10000,0.949,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,,Mainely Productions,Paul Sevigny,MP-Vape box,China Boxes 2,DDP Cust Whse,QRE-08097-01-1.93x0.91x3.70-SEA,
Dec 03 2024,Slide Safe CR Boxes,1.93,0.91,3.7,Sea,1,20000,0.879,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,Custom Plastic Insert  (Tray + Lid),Central Processors of NY,Paul Sevigny,CPNY vape boxes,China Boxes 2,DDP Cust Whse,QRE-07905-01-1.93x0.91x3.70-SEA,
Jan 13 2025,Slide Safe CR Boxes,1.93,0.91,3.7,Sea,1,25000,0.832,3598163000037650071,3598163000037650071,5,Digital,N/A - N/A,,Mainely Productions,Paul Sevigny,MP-Vape box,China Boxes 2,DDP Cust Whse,QRE-08097-01-1.93x0.91x3.70-SEA,
Feb 18 2025,Slide Safe CR Boxes,1.93,0.91,4.5,Air,1,1000,1.876,3598163000020543723,3598163000043120155,4,Digital,N/A - N/A,Custom Plastic Insert  (Tray + Lid),U4Ea Farms,Paul Sevigny,U4 Farms preroll box,China Boxes,DDP Cust Whse,QRE-08283-01-1.93x0.91x4.50-AIR,
